filename,filepath,text-detected,OCR,sentiment
negative_414.jpeg,/kaggle/input/musait/basket/negative_414.jpeg,1,"THE DAILY NEWS

EXTRA! EXTRA!

CHILD
ABUSE

",negative
negative_415.jpeg,/kaggle/input/musait/basket/negative_415.jpeg,1,"THE DAILY NEWS

EXTRA! EXTRA!

CHILD
ABUSE

",negative
negative_416.jpg,/kaggle/input/musait/basket/negative_416.jpg,0,,negative
negative_417.jpg,/kaggle/input/musait/basket/negative_417.jpg,0,,negative
negative_418.jpeg,/kaggle/input/musait/basket/negative_418.jpeg,1,"fa Ukraine} War Update
",negative
negative_419.jpeg,/kaggle/input/musait/basket/negative_419.jpeg,1,"fa Ukraine} War Update
",negative
negative_420.jpeg,/kaggle/input/musait/basket/negative_420.jpeg,0,,negative
negative_421.jpeg,/kaggle/input/musait/basket/negative_421.jpeg,0,,negative
negative_422.jpeg,/kaggle/input/musait/basket/negative_422.jpeg,1,"pu
re
SEXUAL ABUSE
",negative
negative_423.jpeg,/kaggle/input/musait/basket/negative_423.jpeg,1,"pu
re
SEXUAL ABUSE
",negative
negative_424.jpeg,/kaggle/input/musait/basket/negative_424.jpeg,1,"45-year-old Hyd woman to return after
years of torture by hubby in Pakistan

",negative
negative_425.jpeg,/kaggle/input/musait/basket/negative_425.jpeg,1,"45-year-old Hyd woman to return after
years of torture by hubby in Pakistan

",negative
negative_426.jpeg,/kaggle/input/musait/basket/negative_426.jpeg,0,,negative
negative_427.jpeg,/kaggle/input/musait/basket/negative_427.jpeg,0,,negative
negative_428.jpg,/kaggle/input/musait/basket/negative_428.jpg,1,"—_— tte
a END. VIQLENCE
“<<, AGAINST WoMEN

i ial
Fe tae ba
tf ‘ a
EIEI News c2 . BPs
a
~
",negative
negative_429.jpg,/kaggle/input/musait/basket/negative_429.jpg,1,"—_— tte
a END. VIQLENCE
“<<, AGAINST WoMEN

i ial
Fe tae ba
tf ‘ a
EIEI News c2 . BPs
a
~
",negative
negative_430.jpeg,/kaggle/input/musait/basket/negative_430.jpeg,0,,negative
negative_431.jpeg,/kaggle/input/musait/basket/negative_431.jpeg,0,,negative
negative_432.jpg,/kaggle/input/musait/basket/negative_432.jpg,0,,negative
negative_433.jpg,/kaggle/input/musait/basket/negative_433.jpg,1,"The TOI report on December 11
Torture, abuse & disease: Home for
juveniles itself needs correction

Inspection Of Noida’s Only Correction Home Reveals Chilling State Of Affairs

",negative
negative_434.jpg,/kaggle/input/musait/basket/negative_434.jpg,1,"The TOI report on December 11
Torture, abuse & disease: Home for
juveniles itself needs correction

Inspection Of Noida’s Only Correction Home Reveals Chilling State Of Affairs

",negative
negative_435.jpeg,/kaggle/input/musait/basket/negative_435.jpeg,1,"Kerala crime capital of India,
Kochi most dangerous city
COOnS

",negative
negative_436.jpeg,/kaggle/input/musait/basket/negative_436.jpeg,1,"Kerala crime capital of India,
Kochi most dangerous city
COOnS

",negative
negative_437.jpeg,/kaggle/input/musait/basket/negative_437.jpeg,1,"RINE ene guts
",negative
negative_438.jpeg,/kaggle/input/musait/basket/negative_438.jpeg,1,"RINE ene guts
",negative
negative_439.jpeg,/kaggle/input/musait/basket/negative_439.jpeg,1,"= SHA WORKERS INTHE DOCK. [RMICCETEL LCI
EZEEUUGD [Locals misBeHAVE WITH ASHA WORKERS

ci
",negative
negative_440.jpeg,/kaggle/input/musait/basket/negative_440.jpeg,1,"= SHA WORKERS INTHE DOCK. [RMICCETEL LCI
EZEEUUGD [Locals misBeHAVE WITH ASHA WORKERS

ci
",negative
negative_441.jpg,/kaggle/input/musait/basket/negative_441.jpg,1,"news

Ted TORTURE ROOM

",negative
negative_442.jpg,/kaggle/input/musait/basket/negative_442.jpg,1,"news

Ted TORTURE ROOM

",negative
negative_443.jpeg,/kaggle/input/musait/basket/negative_443.jpeg,1,"Philippines Attacked “ime GOES United Front Is

hy pines Bombers; ir Stown as Congress
280 Casualties Listed Ho

",negative
negative_444.jpeg,/kaggle/input/musait/basket/negative_444.jpeg,1,"Philippines Attacked “ime GOES United Front Is

hy pines Bombers; ir Stown as Congress
280 Casualties Listed Ho

",negative
negative_445.jpg,/kaggle/input/musait/basket/negative_445.jpg,1,"i

OQ
yy, August 12, 1929)

: ON THE HORIZON

DETAILS UNFOLDING ON LEADER’S PLANS TO DEFEND THE NATION ,
ETAILS U LE

{ i,
£ Sgn: Servic: sett S\es “AREA 99” UNDER INVESTIGATION

ii

hy

i
pil

",negative
negative_446.jpg,/kaggle/input/musait/basket/negative_446.jpg,1,"i

OQ
yy, August 12, 1929)

: ON THE HORIZON

DETAILS UNFOLDING ON LEADER’S PLANS TO DEFEND THE NATION ,
ETAILS U LE

{ i,
£ Sgn: Servic: sett S\es “AREA 99” UNDER INVESTIGATION

ii

hy

i
pil

",negative
negative_447.jpeg,/kaggle/input/musait/basket/negative_447.jpeg,1,"Complaints flood cyber crime portal

",negative
negative_448.jpeg,/kaggle/input/musait/basket/negative_448.jpeg,1,"Complaints flood cyber crime portal

",negative
negative_449.jpg,/kaggle/input/musait/basket/negative_449.jpg,1,"cag Sea pr ell on

",negative
negative_450.jpeg,/kaggle/input/musait/basket/negative_450.jpeg,1,"Pittsburgh Post-Gazete

AR IS OVER

",negative
negative_451.jpeg,/kaggle/input/musait/basket/negative_451.jpeg,1,"Pittsburgh Post-Gazete

AR IS OVER

",negative
negative_452.jpeg,/kaggle/input/musait/basket/negative_452.jpeg,1,"WORLD WAR II
",negative
negative_453.jpeg,/kaggle/input/musait/basket/negative_453.jpeg,1,"WORLD WAR II
",negative
negative_454.jpeg,/kaggle/input/musait/basket/negative_454.jpeg,0,,negative
negative_455.jpeg,/kaggle/input/musait/basket/negative_455.jpeg,0,,negative
negative_456.jpeg,/kaggle/input/musait/basket/negative_456.jpeg,0,,negative
negative_457.jpeg,/kaggle/input/musait/basket/negative_457.jpeg,0,,negative
negative_458.jpeg,/kaggle/input/musait/basket/negative_458.jpeg,0,,negative
negative_459.jpeg,/kaggle/input/musait/basket/negative_459.jpeg,0,,negative
negative_460.jpg,/kaggle/input/musait/basket/negative_460.jpg,1,"THE INFORMATION WAR
",negative
negative_461.jpg,/kaggle/input/musait/basket/negative_461.jpg,1,"THE INFORMATION WAR
",negative
negative_462.jpg,/kaggle/input/musait/basket/negative_462.jpg,0,,negative
negative_463.jpg,/kaggle/input/musait/basket/negative_463.jpg,0,,negative
negative_464.jpeg,/kaggle/input/musait/basket/negative_464.jpeg,0,,negative
negative_465.jpeg,/kaggle/input/musait/basket/negative_465.jpeg,0,,negative
negative_466.jpeg,/kaggle/input/musait/basket/negative_466.jpeg,0,,negative
negative_467.jpeg,/kaggle/input/musait/basket/negative_467.jpeg,0,,negative
negative_468.jpeg,/kaggle/input/musait/basket/negative_468.jpeg,1,"0? eam
i WORLD WAR if 7

& Bt
",negative
negative_469.jpeg,/kaggle/input/musait/basket/negative_469.jpeg,1,"0? eam
i WORLD WAR if 7

& Bt
",negative
negative_470.jpeg,/kaggle/input/musait/basket/negative_470.jpeg,0,,negative
negative_471.jpeg,/kaggle/input/musait/basket/negative_471.jpeg,0,,negative
negative_472.jpeg,/kaggle/input/musait/basket/negative_472.jpeg,0,,negative
negative_473.jpeg,/kaggle/input/musait/basket/negative_473.jpeg,0,,negative
negative_474.jpeg,/kaggle/input/musait/basket/negative_474.jpeg,1,"WE ARE LOOKING FOR
EYEWITNESSES SO THAT THE WHOLE

I you are an eyewitness ofa
please, contact us and share your story!
“clmaabeeicreaaivesiclaty cont’

",negative
negative_475.jpeg,/kaggle/input/musait/basket/negative_475.jpeg,1,"WE ARE LOOKING FOR
EYEWITNESSES SO THAT THE WHOLE

I you are an eyewitness ofa
please, contact us and share your story!
“clmaabeeicreaaivesiclaty cont’

",negative
negative_476.jpeg,/kaggle/input/musait/basket/negative_476.jpeg,1,"= >
i

[KERALA FLOOD

fur

ig

",negative
negative_477.jpeg,/kaggle/input/musait/basket/negative_477.jpeg,1,"= >
|

[KERALA FLOOD
Ries

fur

ig

",negative
negative_478.jpg,/kaggle/input/musait/basket/negative_478.jpg,0,,negative
negative_479.jpg,/kaggle/input/musait/basket/negative_479.jpg,0,,negative
negative_480.jpg,/kaggle/input/musait/basket/negative_480.jpg,0,,negative
negative_481.jpg,/kaggle/input/musait/basket/negative_481.jpg,0,,negative
negative_482.jpg,/kaggle/input/musait/basket/negative_482.jpg,0,,negative
negative_483.jpg,/kaggle/input/musait/basket/negative_483.jpg,1,"OnEPAUIMHKA
BOK

",negative
negative_484.jpg,/kaggle/input/musait/basket/negative_484.jpg,0,,negative
negative_485.jpg,/kaggle/input/musait/basket/negative_485.jpg,0,,negative
negative_486.jpg,/kaggle/input/musait/basket/negative_486.jpg,1,"Cea

",negative
negative_487.jpg,/kaggle/input/musait/basket/negative_487.jpg,1,"Cea

",negative
negative_488.jpg,/kaggle/input/musait/basket/negative_488.jpg,1,"20th anniversary of
",negative
negative_489.jpg,/kaggle/input/musait/basket/negative_489.jpg,1,"20th anniversary of
",negative
negative_490.jpg,/kaggle/input/musait/basket/negative_490.jpg,0,,negative
negative_491.jpg,/kaggle/input/musait/basket/negative_491.jpg,0,,negative
negative_492.jpg,/kaggle/input/musait/basket/negative_492.jpg,0,,negative
negative_493.png,/kaggle/input/musait/basket/negative_493.png,1,"@ Facts from Africa.

Yesterday at 4:02 AM: @

The terrifying images of Khartoum city Sudan following the heavy rains that
led to floods.

Let's pray for Sudan.

",negative
negative_494.png,/kaggle/input/musait/basket/negative_494.png,1,"@ Facts from Africa.

Yesterday at 4:02 AM: @

The terrifying images of Khartoum city Sudan following the heavy rains that
led to floods.

Let's pray for Sudan.

",negative
negative_495.jpg,/kaggle/input/musait/basket/negative_495.jpg,0,,negative
negative_496.jpg,/kaggle/input/musait/basket/negative_496.jpg,0,,negative
negative_497.jpg,/kaggle/input/musait/basket/negative_497.jpg,0,,negative
negative_498.jpg,/kaggle/input/musait/basket/negative_498.jpg,0,,negative
negative_499.jpeg,/kaggle/input/musait/basket/negative_499.jpeg,1,"ISRAELI AIR FORCE

",negative
negative_500.jpeg,/kaggle/input/musait/basket/negative_500.jpeg,1,"ISRAELI AIR FORCE

",negative
negative_501.jpg,/kaggle/input/musait/basket/negative_501.jpg,1,"TRAGEDY
NSOUTH LEBANON

The Israeli-Hezbollah War of 2006

:

Oo) BRE ty
",negative
negative_502.jpg,/kaggle/input/musait/basket/negative_502.jpg,1,"TRAGEDY
NSOUTH LEBANON

The Israeli-Hezbollah War of 2006

:

Oo) BRE ty
",negative
negative_503.jpg,/kaggle/input/musait/basket/negative_503.jpg,1,"In World

",negative
negative_504.jpg,/kaggle/input/musait/basket/negative_504.jpg,1,"In World

",negative
negative_505.jpeg,/kaggle/input/musait/basket/negative_505.jpeg,1,"eM
A

suicide bomber =

crack, ©

A

perp’
",negative
negative_506.jpeg,/kaggle/input/musait/basket/negative_506.jpeg,1,"eM
A

suicide bomber =

crack, ©

A

perp’
",negative
negative_507.jpeg,/kaggle/input/musait/basket/negative_507.jpeg,0,,negative
negative_508.jpeg,/kaggle/input/musait/basket/negative_508.jpeg,1,"P&] Tor Oe Cc.

USES ON EASTSIDE WRECKED BYE
RADICALS LAUNGH REIGN OF
ins Dae Hew TAGS MUST PLEADS FOR

GRIME HON, PACE BASE Ov RT iL

""Go

",negative
negative_509.jpeg,/kaggle/input/musait/basket/negative_509.jpeg,1,"P&] Tor Oe Cc.

USES ON EASTSIDE WRECKED BYE
RADICALS LAUNGH REIGN OF
ins Dae Hew TAGS MUST PLEADS FOR

GRIME HON, PACE BASE Ov RT iL

""Go

",negative
negative_510.jpeg,/kaggle/input/musait/basket/negative_510.jpeg,1,"‘4 DEAD, 150 INJURED IN LAG B'OMER STAMPEDE

",negative
negative_511.jpeg,/kaggle/input/musait/basket/negative_511.jpeg,1,"‘4 DEAD, 150 INJURED IN LAG B'OMER STAMPEDE

",negative
negative_512.jpeg,/kaggle/input/musait/basket/negative_512.jpeg,0,,negative
negative_513.jpg,/kaggle/input/musait/basket/negative_513.jpg,0,,negative
negative_514.jpeg,/kaggle/input/musait/basket/negative_514.jpeg,1,"© BOMBING:

@
",negative
negative_515.jpeg,/kaggle/input/musait/basket/negative_515.jpeg,1,"© BOMBING:

@
",negative
negative_516.jpeg,/kaggle/input/musait/basket/negative_516.jpeg,1,"OCS MENS wn

Israel responds to fire balloons from
Gaza Strip with fighter et strikes

",negative
negative_517.jpg,/kaggle/input/musait/basket/negative_517.jpg,1,"ISRAEL BOMBS GAZA
",negative
negative_518.jpg,/kaggle/input/musait/basket/negative_518.jpg,1,"ISRAEL BOMBS GAZA
",negative
negative_519.jpeg,/kaggle/input/musait/basket/negative_519.jpeg,1,"@successpictures

",negative
negative_520.jpeg,/kaggle/input/musait/basket/negative_520.jpeg,1,"@successpictures

",negative
negative_521.jpeg,/kaggle/input/musait/basket/negative_521.jpeg,1,"H =

4am
",negative
negative_522.jpeg,/kaggle/input/musait/basket/negative_522.jpeg,1,"H =

4am
",negative
negative_523.jpg,/kaggle/input/musait/basket/negative_523.jpg,1,"3a cr von aft che Preuana al_ HIND IAW)

",negative
negative_524.jpeg,/kaggle/input/musait/basket/negative_524.jpeg,1,"Idle robbery

",negative
negative_525.jpeg,/kaggle/input/musait/basket/negative_525.jpeg,0,,negative
negative_526.jpeg,/kaggle/input/musait/basket/negative_526.jpeg,1,"‘nth ay. pay tribes and
mage tothe Martian suns
finde sbleoies tors tack I Mumba,

elses il never be forgaten.

",negative
negative_527.jpeg,/kaggle/input/musait/basket/negative_527.jpeg,1,"‘nth ay. pay tribes and
mage tothe Martian suns
finde sbleoies tors tack I Mumba,

elses il never be forgaten.

",negative
negative_528.jpeg,/kaggle/input/musait/basket/negative_528.jpeg,1,"Remembering 26/11 Mumbai Terror
attack. Its the most horrific terror

attack on the soil of India

‘Around 170+ people died & over
300 were wounded.

",negative
negative_529.jpeg,/kaggle/input/musait/basket/negative_529.jpeg,1,"Remembering 26/11 Mumbai Terror
attack. Its the most horrific terror

attack on the soil of India

‘Around 170+ people died & over
300 were wounded.

",negative
negative_530.jpeg,/kaggle/input/musait/basket/negative_530.jpeg,1,"World
War I
",negative
negative_531.jpeg,/kaggle/input/musait/basket/negative_531.jpeg,1,"World
War I
",negative
negative_532.jpeg,/kaggle/input/musait/basket/negative_532.jpeg,1,"pe 2
vel: whe

| ‘
’ ’ i, : :
",negative
negative_533.jpg,/kaggle/input/musait/basket/negative_533.jpg,0,,negative
negative_534.jpeg,/kaggle/input/musait/basket/negative_534.jpeg,1,"eS

Dow shall be
liable.

",negative
negative_535.jpeg,/kaggle/input/musait/basket/negative_535.jpeg,1,"‘THE UNFINISHED STORY OF

",negative
negative_536.jpeg,/kaggle/input/musait/basket/negative_536.jpeg,1,"‘THE UNFINISHED STORY OF

",negative
negative_537.jpeg,/kaggle/input/musait/basket/negative_537.jpeg,1,"We live in a county where everyone knows
‘about Chemobyl, thanks to a Web Series.

flier

But no one knows about he Bhopal Ges
Tragedy, which ook place in our own
‘Gpuniry ond wos echoed liscstioti

",negative
negative_538.jpeg,/kaggle/input/musait/basket/negative_538.jpeg,1,"We live in a county where everyone knows
‘about Chemobyl, thanks to a Web Series.

flier

But no one knows about he Bhopal Ges
Tragedy, which ook place in our own
‘Gpuniry ond wos echoed liscstioti

",negative
negative_539.jpeg,/kaggle/input/musait/basket/negative_539.jpeg,1,".

OWN WITH LONDON DOW

mamta ares

",negative
negative_540.jpeg,/kaggle/input/musait/basket/negative_540.jpeg,1,"HIROSHIMA DAY

",negative
negative_541.jpeg,/kaggle/input/musait/basket/negative_541.jpeg,1,"HIROSHIMA DAY

",negative
negative_542.jpeg,/kaggle/input/musait/basket/negative_542.jpeg,1,"HIROSHIMA DAY - 6 AUGUST
",negative
negative_543.jpeg,/kaggle/input/musait/basket/negative_543.jpeg,1,"HIROSHIMA DAY - 6 AUGUST
",negative
negative_544.jpeg,/kaggle/input/musait/basket/negative_544.jpeg,0,,negative
negative_545.jpeg,/kaggle/input/musait/basket/negative_545.jpeg,0,,negative
negative_546.jpeg,/kaggle/input/musait/basket/negative_546.jpeg,1,"@ https://m.facebook.com/message
€ Kunal Jajodia kja (4)

Kunal Jajodia Kja

Kunal is waving at you!
Tap e back

Do you wanna get bashed up publicly?

Dare you post another post against our
country.

It’s a warning

B

",negative
negative_547.jpeg,/kaggle/input/musait/basket/negative_547.jpeg,0,,negative
negative_548.jpeg,/kaggle/input/musait/basket/negative_548.jpeg,0,,negative
negative_549.jpg,/kaggle/input/musait/basket/negative_549.jpg,0,,negative
negative_550.jpg,/kaggle/input/musait/basket/negative_550.jpg,0,,negative
negative_551.jpg,/kaggle/input/musait/basket/negative_551.jpg,0,,negative
negative_552.jpg,/kaggle/input/musait/basket/negative_552.jpg,0,,negative
negative_553.jpg,/kaggle/input/musait/basket/negative_553.jpg,0,,negative
negative_554.jpeg,/kaggle/input/musait/basket/negative_554.jpeg,0,,negative
negative_555.png,/kaggle/input/musait/basket/negative_555.png,0,,negative
negative_556.jpeg,/kaggle/input/musait/basket/negative_556.jpeg,1,"‘when you'te cleaning your room and
find that one condom you left under
your bed 10 years ago

",negative
negative_557.jpeg,/kaggle/input/musait/basket/negative_557.jpeg,1,"“DEAD BODY is a crowd-pleasing
morder mystery that will keep
fright fans guessing while
providing plenty of bloody

4 goodness along the way.”

",negative
negative_558.jpg,/kaggle/input/musait/basket/negative_558.jpg,1,"Pass it Please

Good news, Wuhan's corona virus can
bbe cured by one bow! of freshly boiled
garlic water.

(Old Chinese doctor has proven it's
efficacy. Many patients has also proven,
this to be effective. Eight (8) cloves of
chopped garlics add seven (7)cups of
water and bring to boil., Eat and drink
the boiled garlic water, overnight
improvement and healing. Glad to share
this.

precaution against c
Bongs much because, si

Bandrami C
Jnogra Cor
Dustumi Coron:
Besi Nachar
and 50 on,

‘So bongs, just chill

",negative
negative_559.jpeg,/kaggle/input/musait/basket/negative_559.jpeg,0,,negative
negative_560.jpeg,/kaggle/input/musait/basket/negative_560.jpeg,0,,negative
negative_561.jpg,/kaggle/input/musait/basket/negative_561.jpg,1,"‘Everyone at the site where clickin'
pictures and making videos and

posting on social media. But not a single y+ ‘
human came to help her. No one.'

",negative
negative_562.jpg,/kaggle/input/musait/basket/negative_562.jpg,1,"‘Everyone at the site where clickin'
pictures and making videos and

posting on social media. But not a single y+ ‘
human came to help her. No one.'

",negative
negative_563.jpeg,/kaggle/input/musait/basket/negative_563.jpeg,0,,negative
negative_564.jpeg,/kaggle/input/musait/basket/negative_564.jpeg,0,,negative
negative_565.jpeg,/kaggle/input/musait/basket/negative_565.jpeg,1,"Oars

AGH CE GTNS SET GS SHS AH SeATY SA
aor nes SABO wea xe OTR @ at

",negative
negative_566.jpeg,/kaggle/input/musait/basket/negative_566.jpeg,1,"Major fire accident in
Pharma city at Parwada

ee.

",negative
negative_567.jpeg,/kaggle/input/musait/basket/negative_567.jpeg,1,"Major fire accident in
Pharma city at Parwada

ee.

",negative
negative_568.jpg,/kaggle/input/musait/basket/negative_568.jpg,0,,negative
negative_569.jpeg,/kaggle/input/musait/basket/negative_569.jpeg,0,,negative
negative_570.jpeg,/kaggle/input/musait/basket/negative_570.jpeg,1,"oft Dhawal Dudhaiya
@dhawaldudhaiya
#MamataBanarjee @MamataOfficial

she was murdered and raped by rohingya's
and bangladeshi jihadi's. She had a fault to support
@BJP4india . Its a Alarming situation for hindus.Never
depend on any Bajrang Dal or any other only.Act how to
save our women's
Be weaponised

20 years old from Paschim
Medinipur, West Bengal

i a 5, P PPpaelt |
She was brutly Raped & Murdered by 6 Mans
& Hanged Near her House Bcoz of her BJP

Connection ~~ RIP. Culprits Must Be Hanged
#JusticeFor

11:34 AM - May 5, 2021 - Twitter for Android
",negative
negative_571.jpeg,/kaggle/input/musait/basket/negative_571.jpeg,1,"IF YOU KEEP THEM BUSY

WITH BASIC NEEDS, THEY

WILL FORGET ABOUT THE
FREEDOM THEY LOST.

",negative
negative_572.jpeg,/kaggle/input/musait/basket/negative_572.jpeg,1,"IF YOU KEEP THEM BUSY

WITH BASIC NEEDS, THEY

WILL FORGET ABOUT THE
FREEDOM THEY LOST.

",negative
negative_573.jpeg,/kaggle/input/musait/basket/negative_573.jpeg,1,"4 a ;

CR

>, o<
to save
cer. b

~

a
",negative
negative_574.jpeg,/kaggle/input/musait/basket/negative_574.jpeg,1,"Gloomy#®zsr
@livingdarknsad

Me trying to cover the whole syllabus
one night before exam

",negative
negative_575.jpg,/kaggle/input/musait/basket/negative_575.jpg,1,"when you accidentally open a
message and now you have to reply

",negative
negative_576.jpg,/kaggle/input/musait/basket/negative_576.jpg,1,"Me listening to strangers conversation
thinking how f**kin’ dumb they are.

",negative
negative_577.jpg,/kaggle/input/musait/basket/negative_577.jpg,1,"SAD TRUTH

1820 2020

",negative
negative_578.jpg,/kaggle/input/musait/basket/negative_578.jpg,1,"SAD TRUTH

1820 2020

",negative
negative_579.jpg,/kaggle/input/musait/basket/negative_579.jpg,1,": Eesting = 1,249
single row from
a production records
database. affected.

",negative
negative_580.jpg,/kaggle/input/musait/basket/negative_580.jpg,1,"Everyone Wants to Park in
Shade, but No One Wants to
Plant a Tree.
",negative
negative_581.jpg,/kaggle/input/musait/basket/negative_581.jpg,1,"bs ¥
OXYGEN STATION) =
RYGEN STATION
i,
:

‘\
",negative
negative_582.jpg,/kaggle/input/musait/basket/negative_582.jpg,0,,negative
negative_583.jpg,/kaggle/input/musait/basket/negative_583.jpg,0,,negative
negative_584.jpg,/kaggle/input/musait/basket/negative_584.jpg,1,"I'M NOT CROSSING THE
ROAD. THE ROAD IS
CROSSING MY FOREST.
",negative
negative_585.jpg,/kaggle/input/musait/basket/negative_585.jpg,1,"I'M NOT CROSSING THE
ROAD. THE ROAD IS
CROSSING MY FOREST.
",negative
negative_586.jpg,/kaggle/input/musait/basket/negative_586.jpg,1,"Some people
just act like
they are
ona to

spices

",negative
negative_587.jpg,/kaggle/input/musait/basket/negative_587.jpg,1,"Some people
just act like
they are
ona to

spices

",negative
negative_588.jpg,/kaggle/input/musait/basket/negative_588.jpg,0,,negative
negative_589.jpeg,/kaggle/input/musait/basket/negative_589.jpeg,1,"ILIKE OFFENDING PEOPLE
(ere
te

BECAUSE I THINK BEOPLE WHO GET
OFFENDED SHOULD BE OFFENDED
",negative
negative_590.jpeg,/kaggle/input/musait/basket/negative_590.jpeg,1,"U/Say “Community Standards” again

L¢ Motherfucker !

",negative
negative_591.jpeg,/kaggle/input/musait/basket/negative_591.jpeg,1,"BETTER, BE\EOLLOW ING MY
COMMUNI
",negative
negative_592.jpg,/kaggle/input/musait/basket/negative_592.jpg,1,"ery RE we

Vi"" Pe]

A tae eR ~
sete Sees

IMIN ak JAIL FOR 30 DAY BECAUSE °° >)

OF AN OFFENSIVE MUSLIM MEME THAT I POSTED IN %

AGROUP CALLED THE US DEPARTMENT OF OFFENSIVE MEMES ©

— a
",negative
negative_593.jpeg,/kaggle/input/musait/basket/negative_593.jpeg,1,"When you ask your husband if he's cheating
(on you but he just hits you in the face

",negative
negative_594.jpg,/kaggle/input/musait/basket/negative_594.jpg,0,,negative
negative_595.jpg,/kaggle/input/musait/basket/negative_595.jpg,1,"ace YOU BLOCK YOUR

cn ‘“ mn)
",negative
negative_596.jpg,/kaggle/input/musait/basket/negative_596.jpg,1,"Oh Engineering Ki Hai = n

yi fF.
",negative
negative_597.jpeg,/kaggle/input/musait/basket/negative_597.jpeg,0,,negative
negative_598.jpeg,/kaggle/input/musait/basket/negative_598.jpeg,1,"1 NEEDALL STOLEN se

",negative
negative_599.jpeg,/kaggle/input/musait/basket/negative_599.jpeg,0,,negative
negative_600.jpeg,/kaggle/input/musait/basket/negative_600.jpeg,0,,negative
negative_601.jpeg,/kaggle/input/musait/basket/negative_601.jpeg,0,,negative
negative_602.jpeg,/kaggle/input/musait/basket/negative_602.jpeg,1,"EARTHQUAKE
SS gan
",negative
negative_603.jpeg,/kaggle/input/musait/basket/negative_603.jpeg,1,"EARTHQUAKE
SS gan
",negative
negative_604.jpg,/kaggle/input/musait/basket/negative_604.jpg,0,,negative
negative_605.jpg,/kaggle/input/musait/basket/negative_605.jpg,0,,negative
negative_606.jpg,/kaggle/input/musait/basket/negative_606.jpg,1,"Image ID: 2DWJEMR

www.alamy.com
",negative
negative_607.jpg,/kaggle/input/musait/basket/negative_607.jpg,1,"Image ID: 2DWJEMR

www.alamy.com
",negative
negative_608.jpg,/kaggle/input/musait/basket/negative_608.jpg,1,"New Yor! kK Post

STALY
AT WAR

Tuuly today declared war on France and Britain.
Hitler’s Htalian jackal jumped at the throats of
ricken Allies at a moment when 1,800,000 Germans:

tere diving forvard ony 25 sto 30.miles, trom. Baris

",negative
negative_609.jpg,/kaggle/input/musait/basket/negative_609.jpg,1,"New Yor! kK Post

STALY
AT WAR

Tuuly today declared war on France and Britain.
Hitler’s Htalian jackal jumped at the throats of
ricken Allies at a moment when 1,800,000 Germans:

tere diving forvard ony 25 sto 30.miles, trom. Baris

",negative
negative_610.jpg,/kaggle/input/musait/basket/negative_610.jpg,1,"S| | ey oe
= a) ’

",negative
negative_611.jpg,/kaggle/input/musait/basket/negative_611.jpg,1,"S| | ey oe
= a) ’

",negative
negative_612.jpg,/kaggle/input/musait/basket/negative_612.jpg,1,"IR. FIR AGAINST CONG MP

FIR AGAINST CONG
MP & 6 LUTYENS'
REPORTERS

a RERORT FAKE NEWS CRACKDOWN

",negative
negative_613.jpg,/kaggle/input/musait/basket/negative_613.jpg,1,"(6) dreamstime.com ID 180004529 © Onuchcha
",negative
negative_614.jpg,/kaggle/input/musait/basket/negative_614.jpg,1,"(6) dreamstime.com ID 180004529 © Onuchcha
",negative
negative_615.jpg,/kaggle/input/musait/basket/negative_615.jpg,1,"on dies in bomb blast

Former Indian prime minister assassinated whi
7

",negative
negative_616.jpg,/kaggle/input/musait/basket/negative_616.jpg,1,"on dies in bomb blast

Former Indian prime minister assassinated whi
7

",negative
negative_617.jpg,/kaggle/input/musait/basket/negative_617.jpg,0,,negative
negative_618.jpg,/kaggle/input/musait/basket/negative_618.jpg,0,,negative
negative_619.jpeg,/kaggle/input/musait/basket/negative_619.jpeg,1,"atoll INDIA BOWS TOTTALIAN PRESSURE News %

=
, es

india a] to Italy in the fishermen
murder case
BREAKING NEWS
INDIA SURRENDERS TO ITALY

MEA HAD OPPOSED THE DEATH PENALTY CITING
TREATY WITH ITALY
",negative
negative_620.jpeg,/kaggle/input/musait/basket/negative_620.jpeg,1,"ae oall INDIA BOWS TOTTALIAN PRESSURE News %

|
. cs

india a] to Italy in the fishermen
murder case
BREAKING NEWS
INDIA SURRENDERS TO ITALY

MEA HAD OPPOSED THE DEATH PENALTY CITING
TREATY WITH ITALY
",negative
negative_621.jpeg,/kaggle/input/musait/basket/negative_621.jpeg,1,"1. +
‘al

",negative
negative_622.jpeg,/kaggle/input/musait/basket/negative_622.jpeg,1,"i “a *
N +

",negative
negative_623.jpg,/kaggle/input/musait/basket/negative_623.jpg,1,"((
a -Evening*sStandard

LONDON, TI

LONDON

@ Many dead and injured
@ Blasts on Tubes and bus
@ Al Qaeda prime suspect =
@ Soldiers patrol the streets | ~~~ _— |.
@ Entire city in gridlock |

NIGHTMARE IN THE RUSH-HOUR — REPORTS AND PICTURES: PAGES 2, 3, 4, 5, 6, 7, 8, 9, 10 & 11

",negative
