filename,filepath,img_height,img_width,text_detected,ocr,coordinates,text_height,text_width,sentiment
15908.jpg,/kaggle/input/mvsamultiple/MVSA/data/15908.jpg,800,600,True,"King W
SUNDAYS 10
CTV","[{'x': 0, 'y': 1}, {'x': 348, 'y': 1}, {'x': 348, 'y': 445}, {'x': 0, 'y': 445}]",444,348,negative
15909.jpg,/kaggle/input/mvsamultiple/MVSA/data/15909.jpg,690,500,True,"The
La Cu
Ten Sha
Me","[{'x': 194, 'y': 354}, {'x': 262, 'y': 354}, {'x': 262, 'y': 549}, {'x': 194, 'y': 549}]",195,68,neutral
15910.jpg,/kaggle/input/mvsamultiple/MVSA/data/15910.jpg,450,600,True,"US
SENTRE
haid
Matter","[{'x': 14, 'y': 52}, {'x': 262, 'y': 52}, {'x': 262, 'y': 449}, {'x': 14, 'y': 449}]",397,248,neutral
15911.jpg,/kaggle/input/mvsamultiple/MVSA/data/15911.jpg,600,600,True,"DARIA
K037mm","[{'x': 8, 'y': 55}, {'x': 583, 'y': 55}, {'x': 583, 'y': 469}, {'x': 8, 'y': 469}]",414,575,neutral
15912.jpg,/kaggle/input/mvsamultiple/MVSA/data/15912.jpg,600,600,False,,[],0,0,positive
15913.jpg,/kaggle/input/mvsamultiple/MVSA/data/15913.jpg,853,600,True,"Presented By: Mexican-Canadian Cultural Council, with the support of
Amazing Homes
Pancho's
BAKERY
ahora.
canada
.com
WESTERN
UNION WU
moving money for better
MEFest
2015
A REAL MEXICAN FIESTA TO
CELEBRATE ALL THINGS MEXICO!
Come and experience the richness of Mexico...
With authentic Mexican cuisine, dance, traditional and
contemporary music...
Come for the culture, stay for the Fiesta!
Live Mexican's Band all day:
-Mariachi Los Gallos
-Rock ""Saul Torres Band""
-Rosy Cervantes
-Vivianna Castell &
Sugar Heat Band
- Jaime Elizondo
-Folkloric dance groups
And many more!
www.MexFest.ca
TIERRA AZTECA
sunwing.co
Allstate. dealer coupons.ca
AUGUST 23, 2015 12 PM/9 PM
YONGE-DUNDAS SQUARE 1 DUNDAS ST. EAST, TORONTO","[{'x': 26, 'y': 9}, {'x': 562, 'y': 9}, {'x': 562, 'y': 852}, {'x': 26, 'y': 852}]",843,536,neutral
15914.jpg,/kaggle/input/mvsamultiple/MVSA/data/15914.jpg,547,547,True,H,"[{'x': 456, 'y': 101}, {'x': 533, 'y': 101}, {'x': 533, 'y': 155}, {'x': 456, 'y': 155}]",54,77,negative
15915.jpg,/kaggle/input/mvsamultiple/MVSA/data/15915.jpg,600,600,True,"V
Taste of Manila
is
d's trusted
transferrer
CHANGE
T'S
BIGGER
BETTER!
this Year!!
August 22-23, 2015
TASTE OF MANILA WARR
Bathurst Street and Wilson Avenue","[{'x': 9, 'y': 28}, {'x': 585, 'y': 28}, {'x': 585, 'y': 565}, {'x': 9, 'y': 565}]",537,576,positive
15916.jpg,/kaggle/input/mvsamultiple/MVSA/data/15916.jpg,335,466,False,,[],0,0,positive
15917.jpg,/kaggle/input/mvsamultiple/MVSA/data/15917.jpg,337,599,True,"MOUSE
FULL HOUSE
THE MONCAL
FULL HOUSE
回□","[{'x': 122, 'y': 72}, {'x': 563, 'y': 72}, {'x': 563, 'y': 207}, {'x': 122, 'y': 207}]",135,441,positive
15918.jpg,/kaggle/input/mvsamultiple/MVSA/data/15918.jpg,352,600,True,7 Hadid Grave,"[{'x': 7, 'y': 335}, {'x': 63, 'y': 335}, {'x': 63, 'y': 342}, {'x': 7, 'y': 342}]",7,56,neutral
15919.jpg,/kaggle/input/mvsamultiple/MVSA/data/15919.jpg,400,600,False,,[],0,0,negative
15920.jpg,/kaggle/input/mvsamultiple/MVSA/data/15920.jpg,800,600,True,"spacing
QUEEN WEST
CABBAGETOW
PARKDAL
QUEEN WEST
DARKDAL","[{'x': 134, 'y': 314}, {'x': 456, 'y': 314}, {'x': 456, 'y': 555}, {'x': 134, 'y': 555}]",241,322,negative
15921.jpg,/kaggle/input/mvsamultiple/MVSA/data/15921.jpg,600,600,False,,[],0,0,neutral
15922.jpg,/kaggle/input/mvsamultiple/MVSA/data/15922.jpg,450,600,False,,[],0,0,positive
15923.jpg,/kaggle/input/mvsamultiple/MVSA/data/15923.jpg,900,600,True,"cah
UASHMAMA Metallic Paper Bag
40
Days of
Dating
hell yeah
hell
DAMSELFLY Quote Candle
OYOY: Tippetop Candle Holder Form 1","[{'x': 0, 'y': 64}, {'x': 570, 'y': 64}, {'x': 570, 'y': 838}, {'x': 0, 'y': 838}]",774,570,neutral
15924.jpg,/kaggle/input/mvsamultiple/MVSA/data/15924.jpg,800,600,True,"wirkn
ON-DEMAND
VIDEO HIRING
0,000+
LOOD
CONNECT WITH
YOUR STAFF
REWARD YOUR
APPLICANTS
BENTLEY
wirkn
Wirki
wirkn
Your Workplace Connected
Aftured
betanit TECH/BES
wirkn
Need help finding work?
Wirkn helps you","[{'x': 53, 'y': 163}, {'x': 557, 'y': 163}, {'x': 557, 'y': 614}, {'x': 53, 'y': 614}]",451,504,positive
15925.jpg,/kaggle/input/mvsamultiple/MVSA/data/15925.jpg,800,600,True,PH,"[{'x': 535, 'y': 745}, {'x': 573, 'y': 745}, {'x': 573, 'y': 763}, {'x': 535, 'y': 763}]",18,38,negative
15926.jpg,/kaggle/input/mvsamultiple/MVSA/data/15926.jpg,833,599,False,,[],0,0,positive
15927.jpg,/kaggle/input/mvsamultiple/MVSA/data/15927.jpg,600,600,False,,[],0,0,neutral
15928.jpg,/kaggle/input/mvsamultiple/MVSA/data/15928.jpg,800,600,False,,[],0,0,neutral
15929.jpg,/kaggle/input/mvsamultiple/MVSA/data/15929.jpg,339,600,True,"TORONTO
BLUE
SA
JA","[{'x': 292, 'y': 31}, {'x': 487, 'y': 31}, {'x': 487, 'y': 233}, {'x': 292, 'y': 233}]",202,195,neutral
15930.jpg,/kaggle/input/mvsamultiple/MVSA/data/15930.jpg,450,600,True,"#Gush Toronto Guid
Japanese sheet bod
US10
S
CAL CON","[{'x': 197, 'y': 39}, {'x': 596, 'y': 39}, {'x': 596, 'y': 335}, {'x': 197, 'y': 335}]",296,399,positive
15931.jpg,/kaggle/input/mvsamultiple/MVSA/data/15931.jpg,590,236,True,"Cast yourself away on a tropical
wave of citrus and spice.
TANGERINE
BLACK CURRAN
ORANGE WILD","[{'x': 59, 'y': 51}, {'x': 177, 'y': 51}, {'x': 177, 'y': 491}, {'x': 59, 'y': 491}]",440,118,neutral
15932.jpg,/kaggle/input/mvsamultiple/MVSA/data/15932.jpg,337,599,True,OROGERS,"[{'x': 125, 'y': 92}, {'x': 162, 'y': 92}, {'x': 162, 'y': 101}, {'x': 125, 'y': 101}]",9,37,positive
15933.jpg,/kaggle/input/mvsamultiple/MVSA/data/15933.jpg,299,599,True,"#JF SU
STY","[{'x': 233, 'y': 230}, {'x': 322, 'y': 230}, {'x': 322, 'y': 286}, {'x': 233, 'y': 286}]",56,89,negative
15934.jpg,/kaggle/input/mvsamultiple/MVSA/data/15934.jpg,600,600,False,,[],0,0,neutral
15935.jpg,/kaggle/input/mvsamultiple/MVSA/data/15935.jpg,600,600,True,"12:51
SUN 23","[{'x': 252, 'y': 244}, {'x': 371, 'y': 244}, {'x': 371, 'y': 328}, {'x': 252, 'y': 328}]",84,119,neutral
15936.jpg,/kaggle/input/mvsamultiple/MVSA/data/15936.jpg,450,600,True,Cityfest,"[{'x': 21, 'y': 107}, {'x': 139, 'y': 107}, {'x': 139, 'y': 179}, {'x': 21, 'y': 179}]",72,118,negative
15937.jpg,/kaggle/input/mvsamultiple/MVSA/data/15937.jpg,600,400,True,1,"[{'x': 152, 'y': 105}, {'x': 174, 'y': 105}, {'x': 174, 'y': 128}, {'x': 152, 'y': 128}]",23,22,positive
15938.jpg,/kaggle/input/mvsamultiple/MVSA/data/15938.jpg,640,599,True,CNE,"[{'x': 175, 'y': 198}, {'x': 304, 'y': 198}, {'x': 304, 'y': 279}, {'x': 175, 'y': 279}]",81,129,positive
15939.jpg,/kaggle/input/mvsamultiple/MVSA/data/15939.jpg,592,599,False,,[],0,0,negative
15940.jpg,/kaggle/input/mvsamultiple/MVSA/data/15940.jpg,450,600,True,"CITY OF
TORONTO
HISTORIC
SITES
Montgomery's Inn
Celebrating 40 Years
as a museum
Sams","[{'x': 40, 'y': 57}, {'x': 363, 'y': 57}, {'x': 363, 'y': 304}, {'x': 40, 'y': 304}]",247,323,neutral
15941.jpg,/kaggle/input/mvsamultiple/MVSA/data/15941.jpg,1032,581,True,STRACCH BENZ,"[{'x': 129, 'y': 494}, {'x': 218, 'y': 494}, {'x': 218, 'y': 536}, {'x': 129, 'y': 536}]",42,89,positive
15942.jpg,/kaggle/input/mvsamultiple/MVSA/data/15942.jpg,600,600,True,"DS
CNE letsgototheex
InstaRepost
RIDES RIDES","[{'x': 1, 'y': 29}, {'x': 595, 'y': 29}, {'x': 595, 'y': 573}, {'x': 1, 'y': 573}]",544,594,negative
15943.jpg,/kaggle/input/mvsamultiple/MVSA/data/15943.jpg,1024,576,False,,[],0,0,positive
15944.jpg,/kaggle/input/mvsamultiple/MVSA/data/15944.jpg,800,600,False,,[],0,0,neutral
15945.jpg,/kaggle/input/mvsamultiple/MVSA/data/15945.jpg,600,600,True,"Friends Don't
Let
Friends have
Lil Lashes","[{'x': 67, 'y': 165}, {'x': 530, 'y': 165}, {'x': 530, 'y': 416}, {'x': 67, 'y': 416}]",251,463,positive
15946.jpg,/kaggle/input/mvsamultiple/MVSA/data/15946.jpg,600,600,False,,[],0,0,positive
15947.jpg,/kaggle/input/mvsamultiple/MVSA/data/15947.jpg,800,600,True,"LEARNING
THE
LEAR NING
ER GARDEN
CATING 10 YEARS","[{'x': 18, 'y': 383}, {'x': 533, 'y': 383}, {'x': 533, 'y': 626}, {'x': 18, 'y': 626}]",243,515,neutral
15948.jpg,/kaggle/input/mvsamultiple/MVSA/data/15948.jpg,1024,576,False,,[],0,0,negative
15949.jpg,/kaggle/input/mvsamultiple/MVSA/data/15949.jpg,392,590,True,"Cy
AK467838
Sewende
1.12pm
U
A467838
ON
101-689","[{'x': 163, 'y': 69}, {'x': 403, 'y': 69}, {'x': 403, 'y': 351}, {'x': 163, 'y': 351}]",282,240,neutral
15950.jpg,/kaggle/input/mvsamultiple/MVSA/data/15950.jpg,600,600,False,,[],0,0,neutral
15951.jpg,/kaggle/input/mvsamultiple/MVSA/data/15951.jpg,450,600,True,"ONTO
TO
hare301","[{'x': 148, 'y': 119}, {'x': 597, 'y': 119}, {'x': 597, 'y': 236}, {'x': 148, 'y': 236}]",117,449,positive
15952.jpg,/kaggle/input/mvsamultiple/MVSA/data/15952.jpg,910,600,True,"SEC.
ROW
SEAT
GOLD35 E 4
EAST GT 3,4,5
INCL. G.S.T. #R103491981
SEPT. 18/91 $40.00
GAME 1
X 44
DETROIT
RED WINGS
GAME
TORONTO
MAPLE
LEAFS
MAPLE LEAF
GARDENS LTD
1","[{'x': 171, 'y': 114}, {'x': 433, 'y': 114}, {'x': 433, 'y': 814}, {'x': 171, 'y': 814}]",700,262,neutral
15953.jpg,/kaggle/input/mvsamultiple/MVSA/data/15953.jpg,450,600,True,"83
Bay St
01 urhe sur
Bey Stret
outott ǝyst.org
LEADERS TO BE
PROUD OF
Deloitte.","[{'x': 31, 'y': 141}, {'x': 550, 'y': 141}, {'x': 550, 'y': 315}, {'x': 31, 'y': 315}]",174,519,negative
15954.jpg,/kaggle/input/mvsamultiple/MVSA/data/15954.jpg,800,600,True,"old FINS
GoodLife FITNESS
citychase
goodlifemeness.ca
120
2
2705
05
Goodlife FITNES","[{'x': 44, 'y': 124}, {'x': 572, 'y': 124}, {'x': 572, 'y': 479}, {'x': 44, 'y': 479}]",355,528,positive
15955.jpg,/kaggle/input/mvsamultiple/MVSA/data/15955.jpg,600,600,False,,[],0,0,neutral
15956.jpg,/kaggle/input/mvsamultiple/MVSA/data/15956.jpg,400,600,True,"ANADA 45
AMADAG
CANADA 45
CANADA 45
CANADA
ANADA","[{'x': 0, 'y': 92}, {'x': 598, 'y': 92}, {'x': 598, 'y': 364}, {'x': 0, 'y': 364}]",272,598,neutral
15957.jpg,/kaggle/input/mvsamultiple/MVSA/data/15957.jpg,450,600,True,"KONG GAY POW
AVIS
AVIS","[{'x': 19, 'y': 161}, {'x': 595, 'y': 161}, {'x': 595, 'y': 230}, {'x': 19, 'y': 230}]",69,576,neutral
15958.jpg,/kaggle/input/mvsamultiple/MVSA/data/15958.jpg,305,600,True,"Need a great gift?........ Here's an idea
84 degrees
Caribbean
Rum Cake
Gateau de Rhum des Car
VANILLA VANILLE","[{'x': 62, 'y': 15}, {'x': 501, 'y': 15}, {'x': 501, 'y': 273}, {'x': 62, 'y': 273}]",258,439,positive
15959.jpg,/kaggle/input/mvsamultiple/MVSA/data/15959.jpg,800,600,False,,[],0,0,neutral
15960.jpg,/kaggle/input/mvsamultiple/MVSA/data/15960.jpg,236,320,False,,[],0,0,positive
15961.jpg,/kaggle/input/mvsamultiple/MVSA/data/15961.jpg,600,600,True,"THANK
YOU!
www.janursingservices.com/cx
JA SMITH
CONSULTING
AND
NURSING
SERVICES
Our MISSION IS to ensure that people of all ages
have awareness, resources and knowledge to
navigate the healthcare and social system.
Our Key Component is addressing issues through
a culturally sensitive and DIVERSE approach
ADVOCACY ENSURES THAT your Voice is heard.
We give the voiceless a voice. We Nurse our
community by assessing, planning,
implementing and evaluating the needs of
JA NURSING IN TO...
JA NURSING In
Toronto Streets
Welcome! I am your Health and Social Advocate
The Voice of the community, I am here to
change the face of knowledge by giving you an
Urban Platform with a Urban twist. Thank you
in advance for letting me be your voice! My goal
is to increase health and social literacy for all!
Follow my journey as I share my stories of
Nursing in Toronto. I will keep you informed
with expert information knowledge is Power
once applied
Home
Patients with Migrain
Clinical Research Study on Migraine. More Info he
Michelle Smith's blogs
English (United States)
We have enabled automatic spam detection for comments. You should occasionally check the X
comments in your spam inbox. Learn more about Blogger's spam detection or report issues.
New Blog
JA NURSING...
View blog
103513 pageviews 293 posts, last published on Aug 26,
NURSIN
100,000","[{'x': 13, 'y': 1}, {'x': 597, 'y': 1}, {'x': 597, 'y': 586}, {'x': 13, 'y': 586}]",585,584,neutral
15962.jpg,/kaggle/input/mvsamultiple/MVSA/data/15962.jpg,355,498,True,"TORONTO
CARDSHOW
PRIME GLOVES
Sunday, September 13
10:00-4:00
FREE
GREAT
DOOR PRIZES
STUFF
EVERY
FOR
HOUR!
KIDS!
The Highest Standard
of Vendors from
across Ontario
Buying, Selling, and
Trading Sports Cards
and Memorabilia
Leaside Gardens
1073 Millwood Road at Laird
South of Eglinton, Accessible.
by TTC and Free Parking
SPORTS CARD
&MEMORABILIA SHOW
Ewitter @Toronto CardShow
facebook/Toronto CardShow
www.TORONTOCARDSHOW.com","[{'x': 16, 'y': 11}, {'x': 485, 'y': 11}, {'x': 485, 'y': 339}, {'x': 16, 'y': 339}]",328,469,neutral
15963.jpg,/kaggle/input/mvsamultiple/MVSA/data/15963.jpg,598,600,True,"Festivals & Parades
fin
1. Pride Toronto
2. Calgary Stampede
3. Winterlude
4. Quebec Winter Carnival
5. Toronto Caribbean
Carnival
6. Canada Day
7. Halifax International
Busker Festival
8. Celebration of Light
9. Canadian Tulip Festival
10. Les Grands Feux Loto-
Quebec
11. Victoria Symphony
Splash
12. Collingwood Elvis
Festival","[{'x': 9, 'y': 6}, {'x': 594, 'y': 6}, {'x': 594, 'y': 585}, {'x': 9, 'y': 585}]",579,585,neutral
15964.jpg,/kaggle/input/mvsamultiple/MVSA/data/15964.jpg,300,600,True,"#TSEgoMobile
TSE...
Professional Recruitment Services
MCLS","[{'x': 14, 'y': 243}, {'x': 592, 'y': 243}, {'x': 592, 'y': 295}, {'x': 14, 'y': 295}]",52,578,positive
15965.jpg,/kaggle/input/mvsamultiple/MVSA/data/15965.jpg,600,600,True,".6666
QUEZ-MO","[{'x': 1, 'y': 120}, {'x': 458, 'y': 120}, {'x': 458, 'y': 167}, {'x': 1, 'y': 167}]",47,457,positive
15966.jpg,/kaggle/input/mvsamultiple/MVSA/data/15966.jpg,450,600,True,BXK,"[{'x': 578, 'y': 424}, {'x': 599, 'y': 424}, {'x': 599, 'y': 449}, {'x': 578, 'y': 449}]",25,21,positive
15967.jpg,/kaggle/input/mvsamultiple/MVSA/data/15967.jpg,600,600,False,,[],0,0,negative
15968.jpg,/kaggle/input/mvsamultiple/MVSA/data/15968.jpg,800,600,True,"TM R
FALL/WINTER 2015 COLLECTION","[{'x': 316, 'y': 74}, {'x': 575, 'y': 74}, {'x': 575, 'y': 187}, {'x': 316, 'y': 187}]",113,259,negative
15969.jpg,/kaggle/input/mvsamultiple/MVSA/data/15969.jpg,400,600,True,"M
DMCDIONLINE.COM
P
N
NOUVEAU
TECHNIQUE
AC","[{'x': 0, 'y': 39}, {'x': 599, 'y': 39}, {'x': 599, 'y': 356}, {'x': 0, 'y': 356}]",317,599,neutral
15970.jpg,/kaggle/input/mvsamultiple/MVSA/data/15970.jpg,1024,576,False,,[],0,0,positive
15971.jpg,/kaggle/input/mvsamultiple/MVSA/data/15971.jpg,1024,577,True,"iPod
f
8:03 AM
P
SEE WHAT HAPPENED
TO THE VENUES OF
THE 1980 MOSCOW
OLYMPICS
1/15 Interior of a swimming pool at the
Moscow Olimpiyskiy Sports","[{'x': 11, 'y': 10}, {'x': 539, 'y': 10}, {'x': 539, 'y': 939}, {'x': 11, 'y': 939}]",929,528,neutral
15972.jpg,/kaggle/input/mvsamultiple/MVSA/data/15972.jpg,803,600,False,,[],0,0,positive
15973.jpg,/kaggle/input/mvsamultiple/MVSA/data/15973.jpg,842,600,True,"I'M ON A
BOAT
2015
GRAND FINALE
SUNDAY - AUGUST 30th
Upper Deck
Lower Deck
DJ Clutch
Danny Digital
DJ C-Los
Raw B
DJ G-Rex
Shaun C
Sterling Collangelo Strong & Wylde
DJ Sosa
BOARDING 12:30 PM - DEPARTURE 1:00 PM - RETURN 5:00 PM
333 LAKESHORE BLVD. EAST - TORONTO
FOR TICKETS OR INFO CALL/TXT 647-330-3382","[{'x': 53, 'y': 41}, {'x': 541, 'y': 41}, {'x': 541, 'y': 811}, {'x': 53, 'y': 811}]",770,488,negative
15974.jpg,/kaggle/input/mvsamultiple/MVSA/data/15974.jpg,442,599,True,Kimberly Mallett,"[{'x': 10, 'y': 424}, {'x': 89, 'y': 424}, {'x': 89, 'y': 435}, {'x': 10, 'y': 435}]",11,79,positive
15975.jpg,/kaggle/input/mvsamultiple/MVSA/data/15975.jpg,600,600,True,"motofoto.net
ΑΙΓ
AUTO
MOTO
FOTO
Automotive Lifestyle Magazine
BAH
automotofoto.ne
oroto.net","[{'x': 31, 'y': 207}, {'x': 575, 'y': 207}, {'x': 575, 'y': 542}, {'x': 31, 'y': 542}]",335,544,neutral
15976.jpg,/kaggle/input/mvsamultiple/MVSA/data/15976.jpg,750,600,False,,[],0,0,neutral
15977.jpg,/kaggle/input/mvsamultiple/MVSA/data/15977.jpg,808,600,True,"Twitter
Settings
3
ard
H
App Sto
5 Reasons Why
Companies Are
Outsourcing Their
Social Media
Marketing","[{'x': 33, 'y': 154}, {'x': 573, 'y': 154}, {'x': 573, 'y': 783}, {'x': 33, 'y': 783}]",629,540,neutral
15978.jpg,/kaggle/input/mvsamultiple/MVSA/data/15978.jpg,541,599,True,"HISPANIC
Fiesta
АЛАИАЗ
HISPANIC
DEL 04 AL 07 DE SEPTIEMBRE, 2015
Mel Lastman Square, 5100 Yonge St. Toronto
toronto hispano.com
tu gente. tu comunidad.","[{'x': 11, 'y': 18}, {'x': 587, 'y': 18}, {'x': 587, 'y': 540}, {'x': 11, 'y': 540}]",522,576,neutral
15979.jpg,/kaggle/input/mvsamultiple/MVSA/data/15979.jpg,445,356,False,,[],0,0,neutral
15980.jpg,/kaggle/input/mvsamultiple/MVSA/data/15980.jpg,352,468,False,,[],0,0,neutral
15981.jpg,/kaggle/input/mvsamultiple/MVSA/data/15981.jpg,600,600,False,,[],0,0,neutral
15982.jpg,/kaggle/input/mvsamultiple/MVSA/data/15982.jpg,450,600,False,,[],0,0,positive
15983.jpg,/kaggle/input/mvsamultiple/MVSA/data/15983.jpg,300,600,True,"Route Service Sales Representative - Uniform
CMV
Toronto, ON
Apply Now!
4189
MAST
F
TH
CİNTAS
Careers","[{'x': 14, 'y': 8}, {'x': 595, 'y': 8}, {'x': 595, 'y': 283}, {'x': 14, 'y': 283}]",275,581,neutral
15984.jpg,/kaggle/input/mvsamultiple/MVSA/data/15984.jpg,450,600,True,"Bring a blanket or lawn chair!
Montgomery's Inn Corn
Roast
Sept 10th 5-8pm
Celebrating 40 years!
Food, Live Music, Printmaking with INPRINT, Displays, Craft Beer and More!","[{'x': 59, 'y': 22}, {'x': 557, 'y': 22}, {'x': 557, 'y': 435}, {'x': 59, 'y': 435}]",413,498,neutral
15985.jpg,/kaggle/input/mvsamultiple/MVSA/data/15985.jpg,288,432,False,,[],0,0,neutral
15986.jpg,/kaggle/input/mvsamultiple/MVSA/data/15986.jpg,450,600,False,,[],0,0,positive
15987.jpg,/kaggle/input/mvsamultiple/MVSA/data/15987.jpg,600,600,True,"5996
TORONTO
ЗОТО","[{'x': 145, 'y': 282}, {'x': 599, 'y': 282}, {'x': 599, 'y': 472}, {'x': 145, 'y': 472}]",190,454,neutral
15988.jpg,/kaggle/input/mvsamultiple/MVSA/data/15988.jpg,600,600,False,,[],0,0,neutral
15989.jpg,/kaggle/input/mvsamultiple/MVSA/data/15989.jpg,346,346,True,"""A genuinely ring decoplas novel that also afkom for nonora of great sedem
Elly John Mancusos indelible visuals, and her writing is pure legance.”
TRICK XL, ther of
SISTERS
STATION
ELEVEN
A NOVEL
EMILY ST. JOHN MANDEL
kindle edition","[{'x': 74, 'y': 12}, {'x': 275, 'y': 12}, {'x': 275, 'y': 340}, {'x': 74, 'y': 340}]",328,201,negative
15990.jpg,/kaggle/input/mvsamultiple/MVSA/data/15990.jpg,800,600,True,"TORONTO
John Tory
Mayor
August 14, 2015
Megan Mclver
85 Lawton Boulevard
Toronto, Ontario, M4V 127
Dear Ms. Molver, Meg
Congratulations on your recent appointment to the Committee of Adjustment.
Your contributions are invaluable in helping Toronto City Council deliver important public
services. Our city benefits greatly from engaged residents like you who help shape their
community.
On behalf of Toronto City Council, thank you for your commitment to serving our city. I
wish you all the best during the term.
Sincerely,
John Tory
Mayor of Toronto
City Hall, 100 Queen Street West, 2nd Floor, Toronto, Ontario MSH 2N2
T: 416-397-CITY (2489) F: 416-338-7125 mayor tory@toronto.ca","[{'x': 64, 'y': 137}, {'x': 543, 'y': 137}, {'x': 543, 'y': 796}, {'x': 64, 'y': 796}]",659,479,neutral
15991.jpg,/kaggle/input/mvsamultiple/MVSA/data/15991.jpg,337,599,True,"DRI-FIT
R
DRI-FIT","[{'x': 129, 'y': 104}, {'x': 504, 'y': 104}, {'x': 504, 'y': 186}, {'x': 129, 'y': 186}]",82,375,neutral
15992.jpg,/kaggle/input/mvsamultiple/MVSA/data/15992.jpg,600,600,True,"RE/MAX
VISION
REALTY INC.
BROKERAGE
on.c
OFFICE MEETING AUGUST 2015
remaxvision.ca","[{'x': 3, 'y': 14}, {'x': 585, 'y': 14}, {'x': 585, 'y': 584}, {'x': 3, 'y': 584}]",570,582,positive
15994.jpg,/kaggle/input/mvsamultiple/MVSA/data/15994.jpg,450,600,True,"vitamins
nutrients
hydration
boom
ion
Tor
EASTON
POWER
t/share
EAST
AST
BLAST
TRAIN NE
A PRO
10
BLAST","[{'x': 145, 'y': 27}, {'x': 562, 'y': 27}, {'x': 562, 'y': 319}, {'x': 145, 'y': 319}]",292,417,negative
15995.jpg,/kaggle/input/mvsamultiple/MVSA/data/15995.jpg,450,600,False,,[],0,0,positive
15996.jpg,/kaggle/input/mvsamultiple/MVSA/data/15996.jpg,600,600,True,"THE
ONE MOVIE XXIX
LeeScratchPerry's
VISION PARADISE","[{'x': 114, 'y': 58}, {'x': 428, 'y': 58}, {'x': 428, 'y': 518}, {'x': 114, 'y': 518}]",460,314,negative
15997.jpg,/kaggle/input/mvsamultiple/MVSA/data/15997.jpg,800,600,False,,[],0,0,neutral
15998.jpg,/kaggle/input/mvsamultiple/MVSA/data/15998.jpg,1024,576,False,,[],0,0,neutral
15999.jpg,/kaggle/input/mvsamultiple/MVSA/data/15999.jpg,523,599,True,SAPPORO,"[{'x': 120, 'y': 221}, {'x': 321, 'y': 221}, {'x': 321, 'y': 292}, {'x': 120, 'y': 292}]",71,201,neutral
16000.jpg,/kaggle/input/mvsamultiple/MVSA/data/16000.jpg,600,600,True,"CACTUS C
CAFE
CACTUS LUB
DW
NG
HIRING
CACTUS CLUB CAFE
CACTUS CURCATE","[{'x': 107, 'y': 290}, {'x': 477, 'y': 290}, {'x': 477, 'y': 550}, {'x': 107, 'y': 550}]",260,370,neutral
16001.jpg,/kaggle/input/mvsamultiple/MVSA/data/16001.jpg,800,600,False,,[],0,0,negative
16002.jpg,/kaggle/input/mvsamultiple/MVSA/data/16002.jpg,244,599,True,"Twitter Inc. https://twitter.com/LionsHerba
Home
Notificatore
查
Search Ter
T
TWEETS FOLLOWING FOLLOWERS
29
1,790
420
TATES
20
Edit proble
1.
Tweets
Tweets & replies
Photos & videos
Lionz Herbz Society
H
Lionz Herb: Society at Aug 22","[{'x': 42, 'y': 2}, {'x': 595, 'y': 2}, {'x': 595, 'y': 243}, {'x': 42, 'y': 243}]",241,553,neutral
16003.jpg,/kaggle/input/mvsamultiple/MVSA/data/16003.jpg,720,405,True,".... TELUS 3G
5:28 PM
* 93%
Touch to return to call 39:25
< Suite 4601 at The Pinnacle on A...
Like
Comment
Share
3 people like this.
PINNACLE
Nim Nadarajah
Are these real photos or renderings?
1 hour ago Like Reply
Pinnacle International
These are actual pictures of the
penthouse!
1 hour ago Like Reply
Nim Nadarajah
Amazing!
Wow I'm surprised. The
rest of the building is in a state. And
unit owners are totally upset. And the
pent house looks spotless. You must
have retouched via photoshop. Your
finishing trades are awful. I can't
believe these are pictures.
Just now Like Reply
Write a comment...
Post
News Feed
Requests Messenger Notifications
More","[{'x': 5, 'y': 4}, {'x': 391, 'y': 4}, {'x': 391, 'y': 718}, {'x': 5, 'y': 718}]",714,386,neutral
16004.jpg,/kaggle/input/mvsamultiple/MVSA/data/16004.jpg,600,600,False,,[],0,0,neutral
16005.jpg,/kaggle/input/mvsamultiple/MVSA/data/16005.jpg,450,600,False,,[],0,0,negative
16006.jpg,/kaggle/input/mvsamultiple/MVSA/data/16006.jpg,900,599,True,"HARL
ROCK
TRADE
MARK
Guitar
COMPANY
PANAMA
TorontoVerve 2015
EST. 1971","[{'x': 29, 'y': 509}, {'x': 553, 'y': 509}, {'x': 553, 'y': 890}, {'x': 29, 'y': 890}]",381,524,neutral
16007.jpg,/kaggle/input/mvsamultiple/MVSA/data/16007.jpg,928,600,True,"karaut
SEP 26
INTERNATIONAL
DJ/PRODUCER
Nuray
performances by
carrie
alamSHOW
Whimsy
thrift
MEN'S ROOM
sultry hosts
LISA HISCOTT
PETER THE BARBER
LILLY BELANGER
BYZANTIUM-499 CHURCH ST
416-922-3859 www.bvz.com @byzonchurch facebook/byzantiumsupperclub","[{'x': 17, 'y': 103}, {'x': 584, 'y': 103}, {'x': 584, 'y': 919}, {'x': 17, 'y': 919}]",816,567,negative
16008.jpg,/kaggle/input/mvsamultiple/MVSA/data/16008.jpg,554,600,True,Canada,"[{'x': 244, 'y': 272}, {'x': 289, 'y': 272}, {'x': 289, 'y': 286}, {'x': 244, 'y': 286}]",14,45,neutral
16009.jpg,/kaggle/input/mvsamultiple/MVSA/data/16009.jpg,800,600,False,,[],0,0,neutral
